order_id,return_date,return_quantity,reason_returned,product_id
CA-2019-3724569,18/11/2019 00:00,1,Not Needed,OFF-AP-10002684
ID-2019-4188651,19/08/2019 00:00,1,Not Given,FUR-FU-10001130
MX-2017-5113238,01/12/2017 00:00,1,Wrong Color,OFF-BI-10000814
CA-2018-3271653,08/05/2018 00:00,1,Wrong Color,OFF-PA-10001667
IN-2019-4563092,28/06/2019 00:00,1,Not Given,OFF-BI-10002684
ES-2019-5297260,02/07/2019 00:00,1,Not Needed,OFF-BI-10000329
IN-2019-520436,22/09/2019 00:00,1,Not Given,OFF-AP-10002963
ES-2018-915975,08/07/2018 00:00,1,Wrong Item,OFF-PA-10002534
IT-2018-4180029,12/11/2018 00:00,1,Not Given,OFF-ST-10000430
CA-2017-380710,24/11/2017 00:00,1,Wrong Item,OFF-PA-10003441
IT-2016-4519804,27/12/2016 00:00,1,Not Needed,TEC-AC-10000089
IN-2019-2776461,22/10/2019 00:00,1,Not Given,TEC-PH-10004261
IN-2017-3613824,13/05/2017 00:00,1,Wrong Item,OFF-BI-10002853
IN-2019-3661905,14/08/2019 00:00,2,Wrong Item,OFF-LA-10004398
ID-2019-1617309,29/11/2019 00:00,1,Wrong Color,OFF-EN-10004462
MX-2018-3518981,14/11/2018 00:00,1,Not Given,TEC-PH-10003157
IN-2019-5541416,21/07/2019 00:00,1,Not Needed,FUR-BO-10001471
IN-2016-5126678,18/12/2016 00:00,1,Not Given,OFF-BI-10004436
MX-2019-120348,25/10/2019 00:00,1,Not Given,OFF-EN-10000755
IT-2019-1646486,10/07/2019 00:00,1,Wrong Item,FUR-TA-10003899
ES-2017-4798229,28/09/2017 00:00,1,Not Given,OFF-EN-10003299
MX-2019-5759167,03/01/2020 00:00,1,Wrong Item,OFF-SU-10001624
CA-2019-3341232,24/08/2019 00:00,1,Wrong Item,FUR-FU-10003142
ES-2019-1361412,16/12/2019 00:00,1,Not Given,OFF-ST-10002263
ES-2018-787974,28/09/2018 00:00,1,Not Given,OFF-PA-10003868
US-2018-941339,22/12/2018 00:00,1,Wrong Item,OFF-FA-10003495
CA-2019-1911006,02/09/2019 00:00,1,Not Given,OFF-AP-10000804
US-2018-4445481,10/08/2018 00:00,1,Not Given,OFF-BI-10004861
ID-2018-191462,11/09/2018 00:00,1,Wrong Color,OFF-EN-10001958
ES-2019-5583870,30/11/2019 00:00,1,Wrong Color,OFF-AR-10000727
CA-2019-1345182,23/07/2019 00:00,1,Wrong Item,OFF-BI-10003429
US-2018-4355519,06/09/2018 00:00,1,Not Given,OFF-PA-10003224
MX-2019-1423874,12/06/2019 00:00,1,Not Needed,TEC-CO-10004690
ES-2018-289525,24/09/2018 00:00,2,Not Given,OFF-FA-10001724
US-2019-2461440,26/03/2019 00:00,1,Not Given,TEC-PH-10000526
IN-2019-3722110,01/11/2019 00:00,1,Not Needed,OFF-PA-10000453
ID-2019-5433489,31/07/2019 00:00,1,Wrong Item,OFF-SU-10000148
MX-2019-1701631,05/07/2019 00:00,1,Not Given,OFF-LA-10001230
AU-2019-1895406,18/12/2019 00:00,1,Wrong Item,OFF-IBI-10003541
US-2019-2319530,22/09/2019 00:00,1,Not Needed,OFF-AP-10002472
CA-2019-5623520,11/04/2019 00:00,1,Wrong Item,OFF-PA-10004911
CA-2019-3521505,24/10/2019 00:00,1,Not Given,TEC-PH-10002415
AU-2019-1540303,03/12/2019 00:00,1,Wrong Item,OFF-IBI-10003541
ES-2017-650877,20/11/2017 00:00,1,Not Given,OFF-ST-10000632
ID-2019-3906950,24/11/2019 00:00,1,Not Needed,OFF-LA-10000425
CA-2019-4704939,26/07/2019 00:00,1,Not Given,OFF-PA-10002689
CA-2017-4794630,30/10/2017 00:00,1,Not Given,OFF-PA-10001639
MX-2019-5480716,23/11/2019 00:00,1,Not Given,OFF-EN-10000139
MX-2018-2249193,09/12/2018 00:00,1,Not Given,TEC-PH-10003157
ES-2019-2159782,25/03/2019 00:00,1,Wrong Item,FUR-BO-10003903
ES-2019-1190874,05/11/2019 00:00,1,Not Given,FUR-FU-10000368
US-2019-4277001,28/04/2019 00:00,1,Not Given,TEC-PH-10000526
IN-2018-2499405,20/09/2018 00:00,1,Not Given,FUR-FU-10002933
ES-2019-2053160,29/07/2019 00:00,1,Not Needed,OFF-LA-10000648
MX-2018-5088590,27/11/2018 00:00,1,Not Needed,OFF-EN-10003559
MX-2019-4160482,05/11/2019 00:00,1,Not Given,TEC-CO-10001919
IN-2019-2176209,28/04/2019 00:00,1,Wrong Item,FUR-FU-10001447
US-2017-4684064,05/01/2018 00:00,1,Wrong Color,FUR-BO-10001969
MX-2020-4175241,11/01/2020 00:00,1,Wrong Item,OFF-LA-10004538
ES-2019-1011559,05/06/2019 00:00,1,Wrong Item,OFF-EN-10000274
ES-2018-3810602,27/06/2018 00:00,1,Not Needed,TEC-CO-10002423
CA-2018-1617022,07/12/2018 00:00,1,Wrong Color,OFF-ST-10003324
CA-2019-2758754,09/01/2020 00:00,1,Wrong Color,OFF-PA-10004519
TZ-2018-853245,26/02/2018 00:00,1,Wrong Color,OFF-SME-10003752
IN-2018-686786,13/10/2018 00:00,1,Wrong Color,OFF-ST-10000078
IN-2019-4875800,09/09/2019 00:00,1,Not Given,TEC-AC-10003407
ES-2018-5190539,21/04/2018 00:00,1,Not Needed,OFF-AP-10004226
CA-2019-3000346,14/01/2020 00:00,1,Not Given,OFF-BI-10000174
ID-2019-3080017,20/12/2019 00:00,1,Not Given,FUR-FU-10002933
ID-2019-484979,25/07/2019 00:00,1,Wrong Color,FUR-FU-10004797
KZ-2018-2451439,10/01/2018 00:00,1,Wrong Color,OFF-ACC-10000307
CA-2019-4712555,29/12/2019 00:00,1,Wrong Item,OFF-BI-10001636
IT-2016-4806647,29/11/2016 00:00,1,Not Given,FUR-FU-10003540
US-2018-2208915,14/09/2018 00:00,1,Wrong Item,OFF-LA-10002068
ES-2018-2896268,10/01/2019 00:00,1,Wrong Item,OFF-ST-10000127
MX-2019-2183780,19/01/2020 00:00,1,Wrong Item,OFF-LA-10004538
ES-2018-4538545,26/05/2018 00:00,1,Not Given,OFF-AR-10001216
SF-2018-2425558,07/11/2018 00:00,1,Wrong Color,TEC-OKI-10001385
IN-2019-2919833,10/07/2019 00:00,1,Not Needed,FUR-BO-10001471
ES-2019-1325112,21/06/2019 00:00,1,Not Given,FUR-FU-10004579
MX-2019-1189966,10/04/2019 00:00,1,Wrong Color,OFF-PA-10003301
MX-2018-388288,18/07/2018 00:00,1,Not Given,OFF-SU-10003749
IN-2019-1726212,09/02/2019 00:00,1,Not Given,FUR-CH-10003551
MX-2019-3055427,02/10/2019 00:00,1,Wrong Color,TEC-CO-10003160
ES-2019-2889080,02/06/2019 00:00,1,Not Needed,OFF-BI-10002225
ES-2019-5745791,29/06/2019 00:00,1,Wrong Item,OFF-SU-10004244
ES-2019-610309,07/11/2019 00:00,1,Not Given,OFF-AR-10001418
IN-2019-5974601,13/10/2019 00:00,1,Wrong Item,TEC-MA-10004533
ID-2019-5119970,16/02/2019 00:00,1,Wrong Color,OFF-FA-10004698
CA-2016-152100,08/06/2016 00:00,1,Not Given,FUR-CH-10000015
CA-2019-3371492,03/06/2019 00:00,1,Not Given,OFF-BI-10003684
ID-2018-4738557,09/09/2018 00:00,1,Not Given,OFF-EN-10002061
CA-2017-1750585,14/12/2017 00:00,1,Wrong Item,OFF-BI-10000666
IN-2019-5318789,19/07/2019 00:00,1,Wrong Color,FUR-CH-10002589
IN-2019-4139443,01/09/2019 00:00,1,Not Given,OFF-BI-10002432
ES-2019-3797916,08/07/2019 00:00,1,Not Needed,OFF-BI-10000329
ES-2018-1861152,01/04/2018 00:00,1,Wrong Item,OFF-PA-10000317
US-2016-4520220,31/10/2016 00:00,1,Wrong Item,FUR-BO-10004771
ES-2019-5142588,08/12/2019 00:00,1,Not Given,OFF-ST-10001222
MX-2019-5671606,18/11/2019 00:00,1,Not Given,TEC-CO-10001037
IN-2018-2373584,07/12/2018 00:00,1,Wrong Item,OFF-EN-10002119
RS-2019-5310495,03/07/2019 00:00,2,Wrong Item,OFF-SAN-10003285
ID-2019-1879179,03/07/2019 00:00,1,Wrong Color,TEC-AC-10003408
ID-2019-3131412,09/11/2019 00:00,1,Not Needed,FUR-CH-10002228
ES-2019-4229956,08/07/2019 00:00,1,Wrong Item,OFF-AR-10001068
MX-2019-2754442,07/10/2019 00:00,1,Wrong Color,OFF-AR-10003914
IN-2019-3351441,27/04/2019 00:00,1,Not Given,OFF-BI-10002562
MX-2019-3694646,26/01/2019 00:00,1,Not Given,TEC-PH-10001304
IN-2019-1532465,25/05/2019 00:00,1,Not Given,FUR-TA-10001633
TU-2019-5382245,05/09/2019 00:00,1,Not Needed,OFF-HOO-10003269
CA-2017-5290038,15/12/2017 00:00,1,Not Given,TEC-PH-10002597
CA-2019-132934,06/07/2019 00:00,1,Not Given,TEC-AC-10000927
MX-2018-2881906,27/07/2018 00:00,2,Wrong Color,TEC-AC-10001948
IT-2019-1631717,30/06/2019 00:00,1,Wrong Color,TEC-CO-10002323
CA-2019-2759722,06/03/2019 00:00,1,Wrong Item,FUR-FU-10001487
CA-2018-3850616,03/11/2018 00:00,1,Wrong Color,FUR-FU-10001196
MX-2019-5825547,12/01/2020 00:00,1,Wrong Item,OFF-LA-10004538
MX-2019-5746568,01/03/2019 00:00,1,Not Given,OFF-BI-10001002
ES-2019-1714586,23/09/2019 00:00,1,Wrong Item,OFF-BI-10002354
CA-2019-1152404,03/12/2019 00:00,1,Not Given,TEC-PH-10001817
MX-2019-2650027,26/02/2019 00:00,1,Not Given,FUR-CH-10001021
ES-2017-3764207,20/01/2018 00:00,1,Wrong Color,OFF-AR-10003829
MX-2019-5550376,31/10/2019 00:00,1,Wrong Item,OFF-AP-10004527
SU-2019-4337095,04/01/2020 00:00,1,Wrong Color,OFF-AVE-10003279
IN-2019-4664409,05/08/2019 00:00,1,Not Given,FUR-FU-10002665
GH-2019-1057890,27/11/2019 00:00,1,Wrong Color,OFF-KLE-10003497
CA-2019-126550,17/04/2019 00:00,1,Wrong Item,OFF-ST-10001031
IT-2019-5111233,21/09/2019 00:00,1,Wrong Item,FUR-CH-10003249
IN-2019-4925735,15/10/2019 00:00,1,Not Given,TEC-CO-10003019
IN-2019-1957924,03/12/2019 00:00,1,Wrong Item,OFF-EN-10001789
ES-2019-1872738,26/11/2019 00:00,1,Wrong Color,TEC-PH-10003713
ES-2018-550324,05/05/2018 00:00,1,Wrong Color,OFF-BI-10003068
IT-2016-986251,14/08/2016 00:00,1,Wrong Item,OFF-ST-10004317
PL-2019-421558,01/09/2019 00:00,1,Wrong Color,OFF-CAR-10002054
IN-2018-3534442,11/08/2018 00:00,1,Not Needed,FUR-CH-10002344
US-2018-2076528,04/05/2018 00:00,1,Wrong Item,OFF-AR-10001221
MX-2019-3032571,21/09/2019 00:00,1,Wrong Color,OFF-AR-10001495
CA-2018-5589073,11/06/2018 00:00,1,Wrong Item,OFF-BI-10002764
ES-2019-2456786,13/09/2019 00:00,1,Not Given,FUR-BO-10004709
SA-2017-2857967,02/06/2017 00:00,1,Wrong Item,FUR-BAR-10002449
CA-2019-4264256,24/01/2020 00:00,1,Wrong Color,OFF-PA-10004519
ES-2019-968075,29/07/2019 00:00,1,Not Given,OFF-BI-10002225
ES-2019-2557709,21/11/2019 00:00,1,Not Given,OFF-ST-10002263
MX-2017-2055317,04/09/2017 00:00,1,Wrong Item,OFF-EN-10004788
CA-2018-31759,18/01/2019 00:00,1,Wrong Color,OFF-AR-10000034
CA-2017-3094728,30/11/2017 00:00,1,Not Needed,TEC-PH-10001051
ES-2019-2729673,09/12/2019 00:00,1,Wrong Color,FUR-BO-10001876
IN-2019-3258547,21/07/2019 00:00,1,Not Needed,TEC-AC-10000596
MX-2019-3835539,22/10/2019 00:00,1,Wrong Item,OFF-AR-10003829
IN-2019-5862436,16/01/2019 00:00,1,Wrong Item,TEC-MA-10003178
RO-2017-4561023,07/09/2017 00:00,1,Wrong Color,FUR-OFF-10001224
MX-2018-2085727,21/11/2018 00:00,1,Wrong Color,OFF-AR-10001991
EG-2019-2371133,12/06/2019 00:00,1,Wrong Item,OFF-ROG-10004949
IN-2019-2365637,16/09/2019 00:00,1,Wrong Item,OFF-AR-10003620
IN-2019-4656918,30/07/2019 00:00,1,Not Given,OFF-FA-10002011
MX-2017-3697896,14/11/2017 00:00,1,Wrong Color,OFF-ST-10002538
IT-2019-5027775,08/04/2019 00:00,1,Not Needed,FUR-FU-10001438
ID-2019-3529755,19/11/2019 00:00,1,Not Needed,FUR-FU-10002659
JO-2020-5876973,13/02/2020 00:00,1,Not Given,OFF-AME-10000244
US-2019-465442,10/12/2019 00:00,1,Not Needed,FUR-FU-10004339
IN-2019-380403,24/09/2019 00:00,2,Wrong Item,OFF-LA-10004398
CA-2018-2655505,15/02/2018 00:00,1,Not Needed,FUR-FU-10001861
CA-2017-328824,11/12/2017 00:00,1,Not Given,OFF-BI-10002706
CA-2019-1908401,20/08/2019 00:00,1,Not Given,OFF-PA-10002689
ES-2018-4673416,31/12/2018 00:00,1,Wrong Item,OFF-ST-10000127
CA-2019-721822,13/04/2019 00:00,1,Wrong Item,OFF-PA-10001878
IN-2019-1630068,11/03/2019 00:00,1,Wrong Item,TEC-CO-10003777
IN-2016-3374931,18/01/2017 00:00,1,Wrong Color,OFF-EN-10002911
ES-2018-3576064,13/08/2018 00:00,1,Not Needed,FUR-TA-10002868
IN-2019-3550576,26/04/2019 00:00,1,Not Given,TEC-CO-10001895
IN-2017-2443286,05/09/2017 00:00,1,Wrong Color,OFF-FA-10004523
IT-2019-2960158,13/01/2019 00:00,1,Not Given,OFF-BI-10001253
MX-2018-3058970,02/01/2019 00:00,1,Not Needed,OFF-LA-10003271
MX-2017-1752135,27/09/2017 00:00,1,Not Given,FUR-CH-10001914
ES-2019-4946757,07/07/2019 00:00,1,Wrong Item,OFF-EN-10000274
MX-2018-2891625,14/01/2019 00:00,1,Not Given,FUR-TA-10001192
MX-2018-1179060,12/10/2018 00:00,2,Wrong Color,OFF-LA-10000334
IN-2019-3822272,10/01/2020 00:00,1,Not Given,OFF-SU-10002649
CA-2019-3069256,05/08/2019 00:00,1,Not Needed,TEC-PH-10003601
ES-2019-86872,05/01/2020 00:00,1,Wrong Item,OFF-ST-10001999
CA-2018-3278926,03/10/2018 00:00,1,Not Needed,OFF-ST-10002370
US-2018-5310830,19/12/2018 00:00,1,Not Given,OFF-AR-10004752
MX-2019-306980,21/07/2019 00:00,1,Wrong Color,OFF-BI-10004142
IN-2019-3303664,07/05/2019 00:00,2,Not Needed,FUR-BO-10002819
ES-2019-5796252,28/04/2019 00:00,1,Wrong Color,TEC-MA-10000261
US-2019-5591755,01/12/2019 00:00,1,Not Given,OFF-EN-10003448
IN-2019-2441655,21/04/2019 00:00,1,Not Given,OFF-SU-10003515
IN-2018-49367,28/09/2018 00:00,1,Not Given,FUR-FU-10002933
IT-2018-4028707,09/11/2018 00:00,1,Not Given,OFF-ST-10000430
RS-2019-601176,31/07/2019 00:00,2,Wrong Item,OFF-SAN-10003285
IT-2018-616801,28/03/2018 00:00,1,Not Given,TEC-PH-10004614
ID-2019-3093796,11/07/2019 00:00,1,Not Given,OFF-EN-10001154
ES-2019-2976680,23/12/2019 00:00,1,Wrong Item,TEC-PH-10004810
ES-2019-2942596,21/08/2019 00:00,1,Wrong Item,FUR-FU-10001366
MX-2019-1334739,06/12/2019 00:00,1,Not Needed,TEC-PH-10002574
MX-2019-554522,01/08/2019 00:00,1,Wrong Item,OFF-PA-10000032
US-2018-5142620,23/11/2018 00:00,1,Wrong Item,OFF-SU-10004799
IR-2018-5531072,12/07/2018 00:00,1,Not Given,OFF-ROG-10001735
CA-2019-5974661,25/09/2019 00:00,1,Wrong Color,OFF-PA-10002479
CA-2017-1707548,19/06/2017 00:00,1,Not Needed,OFF-PA-10001661
CA-2017-144267,06/09/2017 00:00,1,Not Given,OFF-PA-10003657
TU-2018-978539,27/11/2018 00:00,2,Wrong Item,OFF-CUI-10000682
IN-2019-4182348,24/12/2019 00:00,1,Not Given,TEC-AC-10004487
ID-2019-5003915,24/09/2019 00:00,1,Not Needed,OFF-FA-10004398
ES-2019-1655551,20/11/2019 00:00,1,Wrong Color,OFF-FA-10002619
ES-2019-1038129,02/09/2019 00:00,1,Not Needed,OFF-BI-10004220
MX-2019-4189675,26/06/2019 00:00,1,Not Given,OFF-LA-10001230
MX-2017-2651929,01/07/2017 00:00,1,Not Needed,FUR-TA-10003171
UP-2019-240154,14/05/2019 00:00,1,Not Given,OFF-STI-10000388
IN-2018-5814472,15/12/2018 00:00,1,Wrong Item,FUR-CH-10003836
IN-2018-5831666,29/09/2018 00:00,1,Not Given,OFF-BI-10000389
IN-2018-532355,20/11/2018 00:00,1,Not Needed,TEC-CO-10002379
ES-2019-5008068,06/12/2019 00:00,1,Wrong Item,OFF-ST-10001999
US-2019-1795538,04/04/2019 00:00,1,Not Given,OFF-ST-10001374
CA-2019-2171549,01/11/2019 00:00,2,Not Given,OFF-BI-10001308
IN-2017-2686690,25/07/2017 00:00,1,Wrong Item,OFF-SU-10002306
SG-2018-2096204,09/09/2018 00:00,2,Not Given,OFF-ELD-10000151
MX-2019-5577811,20/09/2019 00:00,1,Not Given,TEC-CO-10001037
US-2019-5605292,29/12/2019 00:00,1,Not Given,OFF-ST-10001346
MX-2019-2767751,12/10/2019 00:00,1,Wrong Item,OFF-EN-10001751
ES-2018-4846260,07/07/2018 00:00,1,Wrong Item,OFF-AR-10001002
IN-2018-3429573,08/08/2018 00:00,1,Wrong Color,OFF-ST-10003243
IN-2019-876962,18/07/2019 00:00,1,Not Given,OFF-EN-10001882
IV-2019-2895711,13/01/2020 00:00,1,Wrong Item,OFF-WIL-10000979
US-2019-2127863,05/01/2019 00:00,1,Not Given,TEC-AC-10001465
ID-2017-5949402,03/06/2017 00:00,1,Not Given,OFF-EN-10002425
BU-2018-4020,16/09/2018 00:00,1,Not Given,OFF-AVE-10003549
MX-2018-4655965,14/07/2018 00:00,1,Not Needed,OFF-FA-10002453
ES-2018-204145,25/10/2018 00:00,1,Not Needed,OFF-LA-10004753
MX-2019-3323773,18/12/2019 00:00,1,Wrong Item,FUR-FU-10001142
IN-2019-5550823,20/12/2019 00:00,1,Not Given,OFF-PA-10004187
IN-2019-3263435,14/10/2019 00:00,1,Not Given,OFF-PA-10004673
MX-2016-5145661,28/08/2016 00:00,1,Not Given,OFF-BI-10004491
MX-2017-5462800,29/07/2017 00:00,1,Wrong Item,OFF-FA-10004533
US-2019-5158258,16/09/2019 00:00,1,Not Given,OFF-BI-10000490
US-2019-3487859,04/03/2019 00:00,2,Not Given,OFF-BI-10004182
US-2019-3098558,02/10/2019 00:00,1,Wrong Item,FUR-FU-10004181
IN-2018-1131562,24/09/2018 00:00,1,Not Given,FUR-FU-10002933
MX-2018-3019761,21/05/2018 00:00,1,Not Given,FUR-CH-10004993
ES-2018-739936,30/04/2018 00:00,1,Not Needed,OFF-EN-10000648
ES-2018-3986673,21/12/2018 00:00,1,Not Given,OFF-AP-10000330
IN-2018-3823636,18/09/2018 00:00,1,Not Given,FUR-FU-10001130
IN-2018-3670398,27/06/2018 00:00,1,Not Given,OFF-ST-10003953
ID-2019-444406,18/09/2019 00:00,1,Not Given,FUR-TA-10000490
CA-2017-1379786,05/01/2018 00:00,1,Not Given,OFF-AR-10002952
IN-2019-64634,06/12/2019 00:00,1,Not Given,TEC-AC-10002914
MX-2016-5395658,07/09/2016 00:00,2,Wrong Color,TEC-PH-10002387
ES-2018-1752939,19/11/2018 00:00,1,Not Given,OFF-PA-10000908
IN-2019-3128096,19/02/2019 00:00,1,Not Given,TEC-CO-10001482
CA-2019-1317870,12/08/2019 00:00,1,Not Needed,TEC-PH-10000673
US-2019-5972108,09/11/2019 00:00,1,Not Needed,FUR-FU-10004339
ES-2019-4097203,18/11/2019 00:00,1,Not Given,OFF-AR-10004492
ES-2018-1615690,16/09/2018 00:00,1,Not Needed,OFF-LA-10004753
MX-2020-5257394,07/01/2020 00:00,1,Wrong Color,FUR-FU-10002004
MX-2018-2170522,24/01/2018 00:00,1,Not Given,FUR-FU-10001161
US-2019-3158202,29/07/2019 00:00,1,Not Given,TEC-PH-10004071
IN-2018-5110820,19/10/2018 00:00,1,Not Needed,TEC-PH-10000896
MX-2019-3733024,27/05/2019 00:00,1,Not Given,OFF-EN-10004903
UP-2019-4449073,18/07/2019 00:00,1,Not Needed,FUR-DEF-10000495
IT-2017-5315332,30/04/2017 00:00,1,Wrong Color,OFF-ST-10000486
IN-2019-119143,16/08/2019 00:00,1,Wrong Color,OFF-FA-10002790
ES-2019-2110839,11/04/2019 00:00,1,Wrong Color,TEC-MA-10000261
US-2019-4311112,17/12/2019 00:00,1,Wrong Color,OFF-BI-10001120
IV-2019-3779574,29/12/2019 00:00,1,Wrong Item,OFF-WIL-10000979
IN-2019-305152,20/05/2019 00:00,1,Not Given,OFF-BI-10002684
ID-2018-4840214,15/05/2018 00:00,1,Wrong Color,OFF-LA-10000624
CA-2018-4331404,13/10/2018 00:00,1,Wrong Item,TEC-CO-10001943
ID-2019-3285475,01/06/2019 00:00,1,Not Given,OFF-BI-10002919
CA-2019-3191805,27/08/2019 00:00,1,Wrong Color,OFF-BI-10001989
ID-2019-929533,07/11/2019 00:00,1,Wrong Item,OFF-LA-10004919
ES-2017-5315257,10/11/2017 00:00,1,Not Needed,OFF-FA-10002619
IN-2019-4032784,11/03/2019 00:00,1,Wrong Item,FUR-CH-10004694
ES-2017-1599849,02/10/2017 00:00,1,Wrong Color,OFF-BI-10003899
IN-2017-72530,12/11/2017 00:00,1,Not Given,TEC-MA-10000345
MX-2019-5129098,14/04/2019 00:00,1,Not Given,FUR-CH-10001810
IN-2017-3200244,29/08/2017 00:00,1,Wrong Color,FUR-FU-10004283
CA-2019-5262180,09/07/2019 00:00,1,Not Given,TEC-AC-10000927
ES-2017-147360,23/03/2017 00:00,1,Wrong Item,TEC-CO-10001008
CA-2018-3914540,05/07/2018 00:00,1,Wrong Item,OFF-PA-10001745
MX-2016-1725464,23/08/2016 00:00,1,Not Given,FUR-TA-10003929
CA-2019-2563060,29/11/2019 00:00,1,Not Given,TEC-AC-10004510
US-2019-2603086,23/06/2019 00:00,1,Wrong Item,TEC-PH-10004094
PL-2018-3215245,11/08/2018 00:00,1,Not Given,OFF-EAT-10003338
MX-2018-5004421,02/09/2018 00:00,2,Wrong Color,OFF-LA-10000334
IN-2017-4344448,18/01/2017 00:00,1,Wrong Item,OFF-PA-10002862
CA-2018-5867121,07/07/2018 00:00,1,Wrong Item,OFF-AP-10003842
ES-2017-3535471,05/05/2017 00:00,1,Not Given,OFF-ST-10001646
IN-2017-3609482,29/11/2017 00:00,1,Wrong Item,OFF-BI-10000721
CA-2017-1002388,10/01/2018 00:00,1,Not Given,OFF-FA-10003472
US-2019-1392243,07/02/2019 00:00,1,Not Given,OFF-PA-10004735
SA-2019-4682403,12/10/2019 00:00,1,Not Needed,OFF-ROG-10001399
MX-2019-5225406,27/06/2019 00:00,1,Not Given,OFF-FA-10003799
IN-2019-4431902,15/02/2019 00:00,1,Wrong Color,FUR-FU-10001746
US-2020-5711869,24/01/2020 00:00,1,Not Given,FUR-FU-10001791
SF-2019-3635730,27/08/2019 00:00,2,Wrong Item,FUR-ELD-10000963
MX-2019-3081851,29/01/2019 00:00,1,Not Given,TEC-PH-10001304
NI-2018-5815792,02/04/2018 00:00,1,Wrong Color,OFF-SAN-10000874
YM-2017-2840745,25/10/2017 00:00,1,Not Given,OFF-BIN-10003023
US-2019-2202811,12/07/2019 00:00,1,Wrong Color,FUR-TA-10000577
EG-2019-4611091,13/11/2019 00:00,1,Wrong Item,TEC-NOK-10001070
MX-2017-4776834,12/10/2017 00:00,1,Not Needed,FUR-BO-10002992
US-2018-3155732,25/03/2018 00:00,1,Not Given,FUR-CH-10002226
US-2018-3404483,21/11/2018 00:00,1,Not Given,TEC-AC-10000957
CA-2018-4130939,08/05/2018 00:00,1,Not Given,FUR-FU-10003691
ES-2018-4274626,22/03/2018 00:00,1,Not Given,OFF-PA-10003884
IT-2019-1582094,24/08/2019 00:00,1,Not Given,OFF-ST-10003990
ES-2019-5854460,14/01/2020 00:00,1,Wrong Item,OFF-BI-10003999
US-2019-4860307,30/08/2019 00:00,1,Not Given,TEC-PH-10004071
CA-2019-4499889,29/04/2019 00:00,1,Wrong Color,OFF-BI-10000343
IN-2019-3527126,24/03/2019 00:00,1,Wrong Item,TEC-CO-10001472
IN-2017-4787102,09/11/2017 00:00,1,Not Given,FUR-FU-10000394
MX-2019-5358094,09/11/2019 00:00,1,Not Given,OFF-PA-10003664
IN-2019-272716,09/05/2019 00:00,1,Not Given,FUR-TA-10001633
IN-2018-3275208,15/06/2018 00:00,2,Wrong Item,OFF-FA-10001764
IT-2019-3832892,12/07/2019 00:00,1,Wrong Item,OFF-AR-10002485
US-2019-4946528,12/05/2019 00:00,1,Wrong Color,FUR-FU-10002698
PL-2019-3481602,02/09/2019 00:00,1,Wrong Color,OFF-CAR-10002054
ES-2019-414112,02/07/2019 00:00,1,Not Given,OFF-ST-10000710
ES-2017-3560523,04/12/2017 00:00,1,Not Needed,OFF-AR-10001461
CA-2018-5796439,18/11/2018 00:00,1,Wrong Item,TEC-PH-10004897
IN-2018-2964570,22/12/2018 00:00,1,Wrong Item,FUR-CH-10003836
US-2018-2448819,09/09/2018 00:00,1,Not Needed,FUR-CH-10003706
CA-2019-4988239,15/11/2019 00:00,1,Not Given,OFF-ST-10003208
MX-2018-4886177,26/08/2018 00:00,1,Wrong Item,OFF-FA-10004186
US-2018-5892288,13/07/2018 00:00,1,Not Given,OFF-FA-10001337
IN-2018-5918343,05/08/2018 00:00,1,Not Given,OFF-BI-10000389
ID-2019-3416579,29/10/2019 00:00,1,Not Needed,OFF-FA-10004398
ES-2018-3112452,24/01/2018 00:00,1,Not Given,OFF-AR-10000066
ES-2018-4491181,18/02/2018 00:00,1,Wrong Item,OFF-EN-10003361
CA-2020-5282142,12/01/2020 00:00,1,Not Needed,OFF-LA-10001297
MX-2019-3608041,19/12/2019 00:00,1,Not Given,FUR-BO-10004452
MX-2019-124359,22/01/2020 00:00,1,Not Given,OFF-SU-10004659
NI-2019-1030649,23/10/2019 00:00,1,Not Needed,OFF-STA-10002654
CA-2019-1526598,19/07/2019 00:00,1,Wrong Item,OFF-AR-10001231
SF-2019-1374541,12/12/2019 00:00,1,Wrong Item,TEC-ENE-10003801
ES-2019-3566313,19/11/2019 00:00,1,Not Given,OFF-AR-10001418
IN-2018-36592,08/01/2019 00:00,1,Wrong Item,OFF-ST-10004226
ZA-2019-3301769,11/09/2019 00:00,1,Not Given,OFF-NOV-10002610
US-2018-4156203,02/10/2018 00:00,1,Wrong Item,OFF-LA-10002068
MX-2017-5586227,11/05/2017 00:00,1,Wrong Item,OFF-SU-10000192
MX-2019-2047262,17/05/2019 00:00,1,Not Needed,TEC-CO-10001275
ES-2018-4900329,13/02/2018 00:00,1,Wrong Item,OFF-ST-10002539
CA-2018-2810997,01/08/2018 00:00,1,Wrong Item,OFF-PA-10000357
US-2018-2410918,24/12/2018 00:00,1,Not Given,TEC-AC-10000957
BU-2018-3657620,16/10/2018 00:00,1,Not Given,OFF-AVE-10003549
MX-2018-3033912,21/11/2018 00:00,1,Not Given,OFF-LA-10000203
ES-2018-2537190,01/07/2018 00:00,1,Not Needed,OFF-AR-10003005
US-2018-1922487,05/01/2019 00:00,1,Not Given,FUR-TA-10003594
US-2017-730740,01/06/2017 00:00,1,Wrong Color,OFF-LA-10004178
ES-2017-5290259,22/06/2017 00:00,1,Wrong Item,OFF-ST-10000355
